gsn,drug_concept_id,drug_source_concept_id
008986,19071839,19071839
009006,1759847,1759847
009024,19007702,19007702
009056,1786847,1786847
009075,19075038,19075038
009091,19074846,19074846
009118,19074902,19074902
009144,19102106,19071187
009158,46287328,46287328
009302,902734,902734
009314,19060463,19060463
009416,1782543,1782543
009619,19106604,19106604
009709,715939,715939
009716,19057596,19057596
010089,42898389,42898389
010207,43012277,43012277
010270,43013087,43013087
010578,42900337,42900337
010780,978577,978577
010794,43013268,43013268
011011,43012249,43012249
011105,43013134,43013134
011210,1704139,1704139
011585,40231802,40231802
011620,19103329,19103329
012148,991003,991003
012569,35200286,35200286
012767,43012870,43012870
012899,42900354,42900354
012913,19012346,46274172
012995,40163718,46274175
013132,40072545,40072545
013303,40167554,46274170
013383,19101816,19101816
013667,40163063,40163063
014126,42709319,42709319
014415,1366603,1366603
014514,42904299,42904299
015324,919427,919427
015335,903158,903158
015595,19103606,19103606
015780,45775208,46275002
015914,19057841,19057841
016111,42904238,42904238
016161,19137377,19137377
016187,40175984,40175984
016255,40171016,40171016
016269,45776419,45776419
016393,19079171,19079171
016418,19079436,19079436
016673,904895,904895
016775,40170741,40170741
016909,36249204,36249204
016956,19058042,19058042
017110,19076448,19076448
017296,793844,793844
017418,793066,793065
017566,1510483,1510483
018095,37496518,37496517
018290,37498993,37499007
018570,37003331,37003331
018860,701940,701940
019095,779985,779985
019140,1145680,1145680
019255,1301307,1301308
019428,1201181,1201181
019863,19080157,19080157
019872,1465074,1465073
020044,19058102,19058102
020182,1120327,1120327
020352,36026980,36026980
021277,974199,974199
021726,40171668,40171668
022026,19131261,19131261
022148,42799871,42799871
023227,19075372,19075372
023233,19078284,19078284
023373,35605835,35605835
023581,906971,906971
023756,19028312,19028312
023882,19010559,19010559
024665,1301154,1301154
026202,46275196,46275196
027151,19021797,19021797
029187,19072938,19072938
029926,46287451,46287451
034893,19121591,19121591
036426,35603900,35603900
038335,909507,909507
038663,40182274,40182274
039106,967566,967566
040296,19023665,19023665
040899,1704782,1704782
040937,19079287,19079287
041386,740242,740242
043137,19023551,19023551
043912,19114106,19114106
045186,19099105,19099105
045345,40162007,40162007
045352,42801311,42801311
045794,19027665,19027665
046004,46234510,46234510
046416,19075608,19075608
046458,790251,790251
046485,40163383,40163383
047365,19065536,19065536
047558,40162461,40162461
047960,40161496,40161496
048493,40176686,40176686
048520,19123143,19123143
048597,40233643,40233643
048643,1116080,1116080
049599,19121753,19121753
050199,40232070,40232070
050286,940052,940052
050430,40163915,40163915
050604,19132746,19132746
051561,35604730,35604730
051656,1336975,1336975
052160,19102557,19102557
053004,19102519,19102519
053052,19102536,19102536
053281,19129203,19129203
053381,40224558,40224558
054757,19112590,19112590
058085,40174089,40174089
058193,1589573,1589573
058412,1128019,1128019
058487,19023064,19023064
058592,19057622,19057622
059187,19121222,19121222
059324,40174815,40174815
059487,40164749,40164749
059688,40162419,40162419
059803,46287470,46287470
059810,1128828,1128828
059842,42799457,42799457
059881,46287368,46287368
060108,19129145,19129145
060194,1300796,1300796
060600,35603143,35603143
060732,1709036,1709036
061633,40227762,40227762
061641,42800298,42800298
061749,40170053,40170053
061775,40168239,40168239
062055,40242344,40242344
062270,37499755,37499755
062469,902316,902316
062766,19126672,19126672
062773,44507486,44507486
062848,19095225,19095225
062915,1308212,1308212
063031,800937,800937
063090,790204,790204
063145,19008695,19008695
063360,35605996,35605996
063478,35605309,35605309
063663,35602752,35602752
064033,40227171,40227171
064276,40238005,40238005
064564,40241531,40241531
064709,19019074,19019074
065256,40172921,40172921
065286,40221360,40221360
065356,42709286,42709286
065426,1501352,1501352
065585,1366606,1366606
065766,19132599,19132599
065775,46275166,46275166
065881,1361680,1361680
065889,19133743,19133743
066298,35605218,35605218
066433,40175534,40175534
066490,40224226,40224226
066563,40225703,40225703
066629,40226577,40226577
066672,35603523,35603523
066736,40232320,40232320
066784,37498623,37498623
066815,40228845,40228845
066820,40164160,40164160
067115,40235491,40235491
067215,40237407,40237407
067321,40238790,40238790
067330,40239102,40239102
067481,40240328,40240328
067509,40240677,40240677
067710,40242673,40242673
067782,40241717,40241717
068074,40239955,40239955
068632,46287345,46287345
069438,19076899,19076899
069456,42708152,42708152
069875,44818289,44818289
069980,42900586,42900586
069996,19093968,19093968
070128,45892519,45892519
070168,42901622,42901622
070374,42901645,42901645
070413,43012520,43012520
070524,43013911,43013911
070525,43013928,43013928
070910,43527216,43527216
071109,43532817,43532817
071563,44506734,44506734
071583,19129664,19129664
071730,44785048,44785048
072127,1718079,1718079
072142,44785017,44785017
072319,1593152,1593152
072636,45774511,45774511
072731,45775982,45775982
073283,45774986,45774986
073370,46221784,46221784
073509,35603129,35603129
073645,46221573,46221573
074915,40161928,40161928
075271,35604660,35604660
075313,35604953,35604953
075549,35605042,35605042
076149,40220849,40220849
076157,36249110,36249110
076602,40221229,40221229
076605,40220758,40220758
076654,40162311,40162311
076985,40220926,40220926
077139,1592517,1592517
077445,1510632,1510632
077555,1593121,1593121
077561,40220379,40220379
078099,1366665,1366665
078376,1510296,1510296
078481,42543965,42543965
078747,42543863,42543863
078997,35201989,35201989
079052,35200958,35200958
079079,35200886,35200886
079214,1510702,1510702
079769,1396789,1396789
079779,1396769,1396769
079795,46275901,46275901
080075,1361451,1361451
080178,37496441,37496441
080695,37499651,37499651
080794,37498814,37498814
080841,702639,702639
080971,37002465,37002465
081400,37002842,37002842
081517,37003048,37003048
081536,19112951,19112951
082072,963805,963805
082330,40234339,40234339
082334,701881,701881
082340,1537591,1537591
082411,1537621,1537621
082527,701392,701392
082533,702569,702569
082672,779948,779948
082692,1537639,1537639
083164,35604970,35604970
083252,779664,779664
083400,40164935,40164935
084085,1302199,1302199
084292,741939,741939
084300,741832,741832
084349,1301543,1301543
084578,1302285,1302285
084969,747560,747560
085025,747731,747731
085236,1536810,1536810
085365,1735747,1735747
085431,747878,747878
085432,746880,746880
085763,42609297,42609297
085800,42609059,42609059
085975,1302266,1302266
086451,1735845,1735845
086787,1464789,1464789
087233,37355204,37355204
087487,1465829,1465829
087584,1466319,1466319
088012,37355221,37355221
088489,1465679,1465679
000007,19076479,19076479
000055,1237050,1237050
000080,19079730,19079730
000154,19077897,19077897
000218,40161409,40161409
000330,19077921,19077921
000489,40224339,40224339
000502,40224341,40224341
000519,19076600,19076600
000525,1326938,1326938
000586,968005,968005
000673,19080985,19080985
000711,1328165,19026847
000712,1318137,19055034
000722,1511164,1511164
000768,19059547,19059547
000930,19069149,46274409
000969,43012503,43012503
001063,19137312,19004264
001077,37499122,37499122
001142,19128825,19128825
001156,987153,987153
001178,19024665,19024665
001285,746818,746818
001451,777221,777221
001521,766529,19050536
001674,19028377,19028377
001701,19044337,19092828
001837,1150362,19080410
001974,36249735,36249735
001976,19111235,19111235
002084,1310149,1310149
002147,975125,975125
002170,920458,19014085
002218,19104472,19104472
002296,1376289,1376289
002304,19082886,19082886
002333,19075989,19075989
002338,19018384,19018384
002344,1308798,1308798
002504,942659,942659
002557,1727471,1727471
002607,19071651,19071651
002755,1746940,1746940
002829,19136493,19136493
002851,1750074,1750074
002972,19108348,19108348
003145,40180481,40180481
003162,19081640,19081640
003221,19059666,19059666
003226,19108225,19108225
003242,19077128,19077128
003282,1326201,1326201
003306,1549890,1549890
003390,40226840,40226840
003391,1192710,19011938
003419,19014878,19014878
003700,19018661,19055372
003712,702992,702992
003714,702868,702868
003718,1713332,19068960
003778,19078925,19078925
003788,19050414,19055491
003850,705042,705042
003856,700395,700395
003921,1140123,1140123
003992,700499,700499
004024,1594091,1594091
004038,19024249,46274981
004042,42903287,42903287
004197,19069191,19069191
004207,19133768,19133768
004270,19135529,19135529
004283,19123358,19123358
004293,1130589,1130589
004424,19075308,19075308
004487,1353256,1353256
004518,1318137,1318137
004522,1326901,1326901
004530,42901707,42901707
004563,702687,702687
004580,19005015,19005015
004617,1110727,1110727
004626,19132884,19132884
004725,719128,719128
004808,1152631,1152631
004834,1724703,1724703
004874,19041857,19041857
004949,1181838,1181838
004987,997276,19135915
005121,40163354,40163354
005209,1139993,19052493
005237,19018518,19018518
005241,19055787,19055787
005299,19135828,19055816
005309,19072023,19072023
005433,19055880,19055880
005505,19055908,19055909
005815,19074136,19074136
005834,19080895,19080895
005838,1314955,1314955
006079,19018403,19018403
006128,943030,943030
006479,981691,981691
006521,46275495,46275495
006669,40175168,40175168
006823,747306,747306
007048,42800072,42800072
007098,19112519,19112519
007178,1512480,19011068
007415,42707495,42707495
007428,1314955,1314955
007442,992127,992127
007525,1790868,35200924
007553,19002274,19002274
007719,19036658,19036658
007733,19002488,19002488
007771,40234164,40234164
007827,19124972,19124972
007911,19069137,19069137
007943,985247,19123345
007946,925989,925989
008064,948555,19135780
008176,19078140,19078140
008188,19073982,19073982
008191,19018812,19018812
008329,1797155,1797155
008358,1115129,1115129
008688,42709326,42709326
008693,42900371,42900371
008735,19064044,19064044
008736,19106583,19106583
008812,916230,19112812
008897,19078894,19078894
008903,35606370,35606370
008938,35605342,35605342
009017,19098972,19098972
009018,40161488,40161488
009103,935382,935382
009142,46287414,46287414
009253,19011007,19066436
009263,19076958,19076958
009399,1836432,1836432
009528,19079132,19079132
009542,19019005,19019005
009586,1707348,1707348
009623,1711792,1711792
009830,19079655,19079655
009960,19120306,19120306
010098,42903862,42903862
010109,43014233,43014233
010480,42899575,42899575
010719,40222115,40222115
010766,903643,19052615
010865,40166571,40166571
010866,40166571,46274169
011749,19079243,19079243
012305,1300673,46274667
012937,19112540,19112540
013014,19078555,19078555
013270,19135473,19135473
013486,718669,718669
013991,35200496,35200496
014148,19059535,19059535
014294,43532316,46274744
014672,43531835,43531835
014797,43013182,43013182
015477,42899126,42899126
015520,46233915,46233915
015597,19074151,19074151
015747,45775975,46275004
016032,40177047,40177047
016342,19076444,19076444
016577,1539463,1539463
016578,1539411,1539411
016763,19057995,19057995
016995,19073712,19073712
017298,42899143,42899143
017370,792777,792776
017447,793440,793441
017459,42904233,42904233
017511,45774966,1510289
017778,40170786,40170786
017832,1325608,35201570
017851,1355795,1355795
018066,1314273,37498575
018277,35605265,35605266
018894,19034726,1466116
019087,1325608,779850
019175,729855,741601
019282,1301683,1301683
019300,19033778,19101785
019550,19058080,19058080
019918,1394023,1464823
021156,736054,736054
021383,19021007,19021007
021706,19072935,19072935
021754,19023193,19023193
022692,19063983,19063983
023207,1165633,1165633
023382,40185304,40185304
023508,42709103,42709103
024180,19027594,19027594
024471,1194433,1194433
025061,1152772,1152772
025483,40163979,40163979
026438,19058392,19058392
027469,46287354,46287354
029138,40222057,40222057
029257,1520250,1520250
029597,19021232,19021232
029873,40230965,40230965
030866,19062961,19062961
032598,1778225,1778225
033008,1312010,1312010
036045,984235,984235
036795,19070455,19070455
037021,19079181,19079181
037909,1584930,1584930
040793,40223970,40223970
041446,40223478,40223478
041662,40177152,40177152
041897,19078101,19078101
042635,19080243,19080243
043113,1396261,1396261
043462,35604078,35604078
044375,40229037,40229037
044595,46275243,46275243
044793,19133811,19133811
045652,19078781,19078781
045926,19132353,19132353
046291,19131460,19131460
047197,19070514,19070514
047644,40167447,40167447
047675,19071256,19071256
048132,902201,902201
048247,19078137,19078137
048401,1308851,1308851
048569,934181,934181
048658,40164372,40164372
048899,1114379,1114379
051331,903791,903791
051373,42901822,42901822
052159,19102483,19102483
052185,35602780,35602780
052741,44818347,44818347
053325,40223051,40223051
053352,40161298,40161298
053539,1001357,1001357
053841,19102477,19102477
057968,789879,789879
058103,1036603,1036603
058494,44818231,44818231
058527,46275277,46275277
059730,36249548,36249548
059895,35605341,35605341
060035,43013649,43013649
060065,19122875,19122875
060437,40240717,40240717
060474,923756,923756
060731,1709040,1709040
060749,43527136,43527136
061343,40169218,40169218
061398,42898707,42898707
061493,1154279,1154279
061530,46276390,46276390
062015,19077631,19077631
062233,40224272,40224272
062407,42707606,42707606
062671,19078694,19078694
062677,19133386,19133386
063340,46275280,46275280
063647,40163650,40163650
063665,19135116,19135116
063727,40162587,40162587
063735,40163898,40163898
064070,40221500,40221500
064120,940095,940095
064506,40166691,40166691
064516,19135293,19135293
064525,19133047,19133047
064720,19056879,19056879
064740,40169322,40169322
